gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group
1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1251,4349,1,2
1,0,1,1,1,0,1,2,2,2,2,2,0,2,1,1,1302,6201,0,5
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,33,1074,0,1
0,1,1,0,1,2,1,2,2,2,2,0,0,1,1,2,1168,5597,0,4
1,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1192,2813,1,1
1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,3,794,1659,1,0
0,0,1,0,1,0,0,2,0,2,2,2,2,2,0,3,919,5395,0,5
0,0,0,0,1,0,0,2,0,2,2,0,0,1,1,2,547,2850,0,1
0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,2,559,549,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,284,128,0,0
1,0,0,0,1,0,1,0,0,2,0,0,2,0,0,2,1015,1162,0,0
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,34,1342,0,1
0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,2,997,4094,1,2
1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,17,2894,0,5
1,1,1,0,1,2,1,2,2,2,0,0,2,2,1,1,1329,6351,0,6
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,27,2632,0,4
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,2,20,505,0,0
1,1,1,0,1,0,1,0,2,2,2,0,2,2,1,1,1197,6105,0,5
0,0,1,1,1,2,0,0,2,2,2,2,2,1,1,1,977,4989,0,4
1,0,1,1,1,2,1,0,0,2,2,2,2,2,1,2,1339,5776,0,4
1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,380,541,0,0
0,1,0,0,1,2,1,0,0,2,0,0,2,0,1,2,1063,778,1,0
1,0,1,1,1,2,0,2,0,0,0,0,0,0,0,2,453,2976,1,2
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,28,2248,0,3
1,0,1,0,1,2,1,2,2,2,2,2,2,2,1,2,1561,6525,0,5
0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,163,2348,0,2
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,81,3434,0,5
1,0,1,0,1,2,0,0,2,2,2,2,2,2,0,1,978,5813,0,5
0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1118,463,1,0
1,1,1,0,1,0,0,2,2,2,2,2,2,2,1,0,1007,5301,0,4
1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,3,53,2822,0,4
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,889,385,1,0
0,0,1,0,1,2,2,1,1,1,1,1,1,1,0,3,103,1917,0,2
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,33,1339,0,1
1,0,1,0,1,2,0,0,0,0,2,0,2,0,0,2,604,5033,0,5
0,0,1,1,1,2,0,0,0,2,2,0,0,1,1,3,579,2576,0,1
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,107,2986,0,4
0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,2,509,2534,0,1
0,0,0,0,1,0,0,2,2,2,2,2,2,1,0,0,1011,4348,0,3
1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3,716,1531,1,0
1,0,1,1,1,2,1,2,2,2,2,0,2,1,1,1,1372,6345,0,6
1,0,1,1,1,2,1,2,2,2,0,2,2,1,1,2,1491,6333,1,5
1,1,0,0,1,0,1,0,2,2,0,2,2,1,1,2,1277,4547,0,2
1,1,1,0,1,2,1,0,2,2,0,0,2,0,1,0,1192,5566,1,4
0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,2,1019,1773,1,0
0,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1296,512,1,0
1,0,1,0,1,0,2,1,1,1,1,1,1,0,1,0,20,715,0,0
0,0,0,0,1,2,1,0,0,2,2,2,2,2,0,2,1354,6209,0,5
0,0,1,0,1,2,1,2,0,2,0,2,2,1,1,3,1362,5496,0,4
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,19,924,0,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,97,1078,0,1
0,0,0,0,1,0,1,0,2,0,0,0,2,0,1,2,1020,2734,1,1
0,0,1,0,0,1,0,2,0,2,2,0,2,2,1,0,373,4565,0,5
0,1,0,0,1,2,1,2,0,2,2,2,2,0,1,0,1448,6237,0,5
0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,1090,5815,0,5
0,0,1,1,1,0,0,2,0,2,2,2,2,2,1,1,939,5838,0,5
1,1,0,0,1,0,1,0,0,0,0,2,2,0,0,2,1091,3363,0,1
1,0,1,0,1,0,0,2,2,0,2,2,2,2,1,0,886,5728,0,6
0,0,1,1,1,0,0,2,2,2,2,0,0,2,0,1,608,5140,0,5
1,0,1,1,1,2,1,0,0,2,0,2,2,0,1,1,1303,4868,0,3
0,0,0,0,1,2,1,0,2,0,0,0,2,0,1,2,1091,4135,1,2
1,1,1,0,1,0,1,0,2,0,0,0,0,0,1,2,835,2812,1,1
1,0,0,0,0,1,0,0,2,0,0,2,0,1,1,2,227,2933,0,2
0,0,1,1,0,1,0,2,0,0,2,0,0,2,0,3,183,2161,0,1
1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,2,20,2631,0,4
0,1,1,0,1,2,1,0,2,0,2,2,2,2,1,0,1363,6303,0,5
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,724,1119,0,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,36,2355,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,714,2034,1,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,18,2058,0,3
1,0,0,0,1,0,0,2,2,0,2,2,0,0,1,3,712,4829,0,4
1,0,1,1,1,2,0,0,2,0,2,0,0,2,0,3,536,3089,0,1
0,0,1,1,1,2,0,2,2,2,0,2,0,1,1,1,866,4482,0,3
1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,742,1323,0,0
1,0,1,1,0,1,0,0,2,2,0,0,2,1,1,1,322,2833,0,2
0,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,1204,493,0,0
0,0,1,1,0,1,0,2,0,0,2,0,0,2,0,1,203,4082,0,5
0,1,1,1,1,2,0,2,2,2,2,2,2,2,1,1,1083,6018,0,6
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1,91,3174,0,4
1,0,1,1,1,2,2,1,1,1,1,1,1,1,0,2,89,2485,0,3
0,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1296,6098,0,5
0,0,0,0,1,2,0,2,2,0,2,0,0,1,1,3,615,3777,1,2
0,0,1,0,1,2,1,0,0,2,2,2,2,2,0,0,1381,6269,0,5
0,0,1,1,1,2,1,2,0,2,0,2,2,0,1,2,1325,518,1,0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,22,2192,0,3
1,0,1,1,1,2,0,2,0,0,0,0,0,0,1,0,447,3305,0,2
0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,3,724,2190,0,0
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,31,1147,0,1
1,0,0,0,1,0,0,0,0,2,0,2,2,0,1,2,701,1992,0,0
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,25,2971,0,5
1,1,1,0,1,0,0,2,2,2,2,2,0,2,0,0,794,5548,0,6
1,1,1,0,1,2,1,2,2,2,2,0,0,2,1,0,1149,6116,0,6
0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,400,204,0,0
0,0,0,1,1,0,0,2,2,2,2,0,0,1,0,1,639,2477,0,1
0,0,0,0,1,2,0,0,0,2,2,2,2,1,0,1,910,5308,0,5
1,0,0,0,1,0,0,2,0,2,0,0,0,1,0,3,419,4363,0,4
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,46,718,0,0
0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,1,901,890,1,0
0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,415,4108,0,4
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,903,654,1,0
0,0,0,0,1,0,1,2,2,2,2,0,2,0,1,0,1244,1737,1,0
1,0,0,0,1,2,1,2,2,2,2,2,2,2,1,0,1543,6384,0,5
1,0,0,0,1,2,1,0,2,2,2,2,2,0,1,3,1512,3039,1,1
1,1,1,0,1,0,1,2,0,2,2,2,2,1,1,0,1363,5596,0,4
0,0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,1524,6473,0,6
0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,41,2183,0,3
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,732,314,1,0
0,1,0,0,1,0,1,0,0,2,0,2,0,0,1,2,1031,905,1,0
0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1123,4726,0,3
1,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,373,187,0,0
1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,25,1755,0,2
1,0,1,1,1,0,1,2,0,0,2,2,2,0,1,2,1277,3940,1,1
1,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,796,342,1,0
0,1,1,0,1,2,1,0,0,2,2,2,2,0,0,2,1357,5142,0,3
1,0,0,0,1,2,1,0,2,2,2,2,2,0,1,2,1452,6183,1,5
0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,2,342,1248,0,0
1,1,0,0,1,2,2,1,1,1,1,1,1,2,1,1,94,3517,0,6
0,1,0,0,1,2,1,0,0,0,2,2,2,0,1,1,1283,2319,0,0
0,0,0,0,1,2,0,0,0,2,0,0,2,0,1,1,631,2531,1,1
1,1,1,1,1,2,1,0,0,2,0,2,2,0,1,1,1270,6139,1,5
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,744,321,1,0
1,0,0,1,1,0,0,2,0,2,0,0,0,0,0,3,476,700,0,0
1,0,1,0,1,2,1,2,0,2,0,0,2,0,0,2,1165,5416,1,4
1,1,1,0,1,0,0,0,0,2,2,0,2,0,1,1,615,1765,0,0
1,1,1,0,1,2,1,0,2,2,2,2,2,2,1,0,1438,6291,1,5
0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,3,1000,1435,0,0
0,0,1,1,1,2,1,2,0,2,2,2,2,2,0,3,1421,6359,0,6
0,0,1,0,0,1,0,0,0,2,0,2,2,0,1,0,351,1852,1,1
0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1007,1196,1,0
0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,1118,5384,0,4
1,0,1,0,1,2,0,0,2,2,2,2,2,2,0,0,1013,5903,0,6
1,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1408,2845,1,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,95,60,1,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,309,150,0,0
0,0,1,0,1,2,1,0,2,2,2,2,2,1,0,2,1475,5783,1,4
1,0,1,1,1,2,1,0,0,2,0,0,0,2,1,1,883,5563,0,5
0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,1,468,4138,0,4
0,0,1,1,1,2,1,2,2,0,0,2,2,1,1,1,1340,5423,1,4
0,0,1,0,1,2,1,0,0,0,2,0,2,0,1,2,1097,2047,0,0
1,0,1,1,1,2,0,2,2,2,2,2,2,2,1,3,1117,6065,0,5
1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,338,469,1,0
1,0,1,0,1,0,1,2,2,0,0,2,2,1,1,1,1298,6115,0,5
1,0,1,1,1,2,1,0,2,0,0,2,2,0,1,0,1235,4581,0,2
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,711,845,0,0
0,0,1,1,1,0,0,0,2,0,2,2,0,1,1,3,639,1783,0,0
1,0,1,1,1,0,1,2,2,2,0,2,2,1,1,0,1367,6284,0,5
1,0,0,0,1,2,1,0,0,0,2,2,0,2,1,1,1101,5493,0,4
1,0,0,0,0,1,0,2,2,2,2,2,2,2,1,0,601,5128,0,6
0,1,1,1,1,0,1,2,0,2,2,2,2,0,1,2,1364,5436,0,4
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,31,1381,0,1
1,0,1,1,1,2,1,0,0,2,2,2,2,1,1,1,1360,5119,0,3
0,0,1,1,1,2,0,2,2,2,2,2,2,2,1,0,1152,6096,0,6
1,0,1,1,1,2,0,0,0,0,2,2,2,1,1,0,775,4165,0,2
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,43,327,0,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,97,2777,0,4
0,0,1,1,1,2,1,2,2,2,0,2,0,2,0,0,1290,6210,0,5
1,0,1,1,1,0,1,0,0,0,0,2,2,0,0,2,1104,2489,0,0
1,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,1080,5648,0,5
0,1,0,0,1,2,1,0,2,2,0,2,0,0,1,0,1196,5923,0,5
0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,1,38,2502,0,4
0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,1,1253,4310,1,2
0,1,1,0,1,2,1,0,0,2,2,0,0,0,1,2,956,2849,1,1
0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,28,415,0,0
0,0,1,0,1,2,1,0,2,2,2,2,2,1,0,1,1452,6403,0,6
0,1,1,0,1,0,1,0,0,2,0,2,0,0,1,1,1008,3759,0,2
0,1,1,0,1,2,1,0,0,2,0,2,2,0,0,0,1319,4605,0,2
0,0,0,0,1,2,1,0,2,0,2,0,2,1,0,2,1181,5592,0,4
1,0,1,1,1,2,0,0,2,0,0,0,2,0,0,2,615,3535,0,2
0,0,1,0,1,2,2,1,1,1,1,1,1,1,1,3,122,2024,0,2
0,0,1,0,1,0,0,2,0,2,0,2,0,1,1,1,647,4365,0,3
0,0,1,1,1,2,0,2,2,0,2,0,0,0,0,0,631,4733,0,4
1,1,1,0,1,2,1,0,0,0,0,2,0,0,1,1,995,3055,0,1
1,0,0,0,1,0,0,2,0,2,0,0,0,0,1,3,474,1077,0,0
1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,722,2781,1,1
0,1,0,0,1,2,1,0,2,2,0,2,2,1,1,0,1369,5609,1,4
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,28,2950,0,6
0,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1172,3690,1,1
0,0,1,1,0,1,0,2,0,2,0,0,2,1,0,1,305,3846,0,4
0,0,1,0,1,2,1,2,2,2,2,2,2,2,0,0,1542,6411,0,5
0,0,0,0,1,2,1,2,0,0,2,2,2,0,0,0,1402,4483,0,2
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,327,599,0,0
0,1,0,0,0,1,0,2,0,2,2,0,0,2,0,3,238,1960,0,1
0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,30,433,0,0
0,0,1,1,1,2,1,0,2,2,0,0,2,2,1,1,1202,6151,0,5
1,0,1,1,1,2,2,1,1,1,1,1,1,1,0,3,80,855,0,0
1,0,1,1,0,1,0,2,0,2,0,0,0,0,0,0,170,3796,0,5
1,0,1,1,1,2,1,0,2,2,2,0,0,2,0,0,1101,6055,0,6
0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,974,1444,0,0
0,0,0,0,1,0,0,2,2,2,2,0,0,2,0,0,666,4530,0,4
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,23,747,0,0
1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,906,1013,0,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,21,835,0,0
1,0,1,1,1,0,0,2,2,0,0,0,0,2,1,0,442,4802,0,5
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,309,3756,0,3
0,0,1,0,1,2,0,2,2,2,0,0,2,1,0,3,808,5433,0,5
0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,2,23,2681,0,4
1,0,1,0,1,2,0,2,2,2,0,2,0,0,1,0,762,4022,0,2
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,30,2861,0,5
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,324,162,1,0
1,0,1,1,0,1,0,2,0,0,0,0,2,0,1,2,229,3569,0,4
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,300,142,0,0
1,0,1,0,1,2,1,0,2,2,0,0,0,0,1,2,949,2741,0,1
1,1,0,0,1,2,1,0,0,2,2,2,0,0,0,0,1165,3465,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,717,299,1,0
0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,1005,434,1,0
0,0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,1572,6522,0,6
1,0,0,0,1,2,1,2,0,2,2,0,2,2,0,1,1265,6049,0,5
1,0,1,0,1,2,1,2,2,2,2,2,2,2,1,0,1508,6406,0,5
0,0,0,0,1,2,2,1,1,1,1,1,1,0,1,2,106,66,0,0
1,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,1098,5944,0,5
0,0,1,1,1,0,0,0,0,0,2,0,0,1,1,1,364,4505,0,5
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,17,197,0,0
0,1,1,0,1,0,1,2,2,2,2,2,2,2,1,0,1462,6431,0,5
1,0,0,0,1,0,0,0,2,0,0,2,0,1,1,2,567,2018,0,0
1,0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,464,4154,0,3
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,720,3997,1,2
1,1,1,0,1,2,1,0,2,2,0,2,2,0,0,0,1401,4644,1,2
1,0,1,1,1,2,1,0,2,0,2,2,2,0,1,0,1349,5824,0,5
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,19,928,0,0
0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,1,234,2595,0,2
1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,113,1734,0,1
1,1,1,0,1,2,1,0,0,2,0,0,2,0,1,1,1113,5086,0,4
0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,3,138,455,0,0
0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,3,380,3821,0,3
1,0,0,0,1,2,1,0,2,2,0,2,2,0,0,2,1380,1704,0,0
0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,467,228,0,0
1,0,1,1,1,2,0,2,0,2,2,2,2,1,0,2,1003,5952,0,5
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,2,25,711,0,0
1,0,0,0,1,2,0,0,0,0,0,2,0,0,1,2,528,1466,0,0
1,0,0,0,1,2,1,0,0,2,0,2,0,0,1,1,1106,3505,0,1
0,0,1,1,1,2,1,2,0,2,0,2,2,1,1,3,1348,4614,1,2
1,0,0,0,1,2,1,0,2,0,0,0,0,1,1,1,880,5626,0,5
0,1,1,0,1,2,1,0,0,2,0,2,0,1,1,2,1106,4250,0,2
0,1,1,0,1,2,1,2,2,0,0,0,2,1,0,1,1187,4685,0,3
1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1059,443,1,0
0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,3,149,266,0,0
0,0,1,0,0,1,0,0,0,2,0,2,2,0,1,0,373,1830,0,1
0,0,0,1,1,0,1,2,0,2,2,0,2,0,0,0,1148,2267,0,0
1,1,0,1,1,0,0,0,2,0,2,0,0,0,1,2,449,1796,0,0
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,23,550,0,0
0,0,1,0,1,0,0,2,2,2,2,2,2,1,1,0,990,5858,0,5
0,0,1,1,1,2,1,2,2,0,0,2,0,1,1,1,1176,4851,0,3
0,0,1,1,1,0,1,0,0,2,0,2,2,0,1,2,1171,2098,1,0
0,0,0,0,1,0,1,0,2,0,0,2,2,0,1,2,1212,1624,1,0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,728,636,1,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,46,2294,0,3
1,0,1,1,0,1,0,0,2,2,2,2,2,1,1,1,542,3399,0,2
0,0,1,0,1,2,1,0,2,0,0,0,0,0,0,2,908,4576,0,3
1,0,0,1,1,2,0,2,0,2,2,2,2,2,1,2,993,5394,0,5
0,0,1,0,0,1,0,0,2,0,2,0,0,1,0,3,169,3147,1,3
1,0,1,1,0,1,0,2,0,2,2,0,2,2,0,1,369,1154,0,0
0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,33,1619,0,2
0,1,1,1,1,2,1,0,0,0,0,2,2,0,1,1,1178,4709,1,3
1,0,0,0,1,2,1,0,0,2,0,2,2,1,1,0,1290,4170,0,2
1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,2,204,1357,0,0
0,1,0,0,1,2,1,0,2,2,0,0,0,0,1,0,1023,3985,0,2
0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,434,1879,0,0
1,0,1,1,0,1,0,2,0,0,0,2,0,0,0,1,220,695,0,0
1,0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,240,4232,0,5
1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,715,297,0,0
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,31,1394,0,1
0,0,0,0,1,2,1,2,2,2,0,2,2,2,1,0,1512,6023,1,4
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,35,1622,0,2
0,0,1,0,0,1,0,0,2,2,0,0,0,0,1,1,202,1871,0,1
1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,206,99,1,0
1,0,0,1,1,2,1,0,0,2,0,2,2,0,1,0,1265,4773,1,3
1,1,1,0,1,0,1,2,2,2,0,0,0,1,1,1,954,5347,0,4
1,0,0,0,1,0,0,2,0,2,0,0,0,2,1,3,471,3369,0,2
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,81,168,1,0
0,1,1,0,1,2,2,1,1,1,1,1,1,1,0,2,96,2929,0,4
1,0,0,0,0,1,0,2,0,2,2,0,2,1,0,3,392,1523,0,0
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,22,252,0,0
0,0,0,1,1,0,0,0,0,2,0,2,0,0,1,1,538,2176,0,1
0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,1,777,3783,0,2
0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,2,570,1472,0,0
0,0,0,0,1,2,1,2,0,0,2,2,2,0,1,0,1342,2223,1,0
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,27,1216,0,1
1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,1,18,1923,0,2
0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,3,929,723,0,0
1,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,990,1697,1,0
0,0,1,1,1,2,1,2,2,2,0,2,2,2,0,1,1459,6428,0,6
0,1,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1279,4467,1,2
0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,3,794,3689,0,2
0,0,0,0,1,2,1,0,2,0,0,2,0,0,1,1,1092,3239,1,1
1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,804,1585,0,0
0,1,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1371,3245,1,1
1,0,1,1,1,0,0,0,0,2,0,2,0,0,1,0,535,1943,0,0
0,0,1,1,1,2,1,2,0,2,2,2,2,2,1,0,1476,6462,0,6
1,0,1,1,1,2,1,2,2,0,0,2,2,1,0,2,1396,4260,1,2
1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,1,790,2675,1,1
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,795,1120,0,0
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,2,83,3437,0,5
0,0,0,0,1,0,1,0,2,0,2,0,2,0,1,2,1079,1520,1,0
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,83,2705,0,3
1,1,1,0,1,0,1,0,2,2,0,2,0,1,1,2,1105,5480,0,4
1,1,1,0,1,2,1,2,0,2,0,2,2,2,1,1,1375,5469,0,4
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,38,721,0,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20,2283,0,4
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,23,2979,0,5
1,0,0,1,1,0,0,2,2,0,2,0,2,0,1,0,723,305,0,0
1,0,1,0,1,2,1,0,0,0,0,0,2,0,1,0,1007,1895,0,0
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,846,366,1,0
1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,194,94,1,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,40,2767,0,5
1,0,1,1,1,2,1,0,0,0,2,2,2,1,1,2,1240,5363,0,4
1,0,1,0,0,1,0,0,2,0,0,2,2,0,1,2,347,847,1,0
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,29,1792,0,2
0,0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,97,3450,0,5
0,0,1,0,1,2,1,0,2,0,0,2,2,0,1,1,1249,5463,1,4
1,0,1,0,1,2,0,2,2,2,2,0,0,2,0,1,732,5228,0,5
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,26,575,0,0
0,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1401,5310,0,3
0,0,0,0,1,0,1,2,2,2,2,0,2,2,0,3,1270,5564,0,4
1,0,1,0,1,0,0,2,2,2,2,2,2,2,1,3,988,5777,0,5
1,0,0,0,1,0,1,2,0,0,0,0,2,0,1,3,1015,988,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,296,903,0,0
1,0,1,1,1,2,0,2,2,0,2,0,2,2,1,1,823,5028,0,4
1,1,1,0,1,2,1,0,0,0,0,2,2,0,1,0,1164,5637,1,4
1,1,1,0,1,2,2,1,1,1,1,1,1,2,0,0,92,3208,0,5
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,305,453,0,0
1,1,1,1,1,2,1,2,2,2,0,2,0,0,1,2,1294,5169,1,3
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,39,1018,0,1
0,0,0,0,1,2,1,0,0,2,0,0,0,0,1,2,908,2579,1,1
0,0,1,1,1,2,1,0,0,0,2,0,2,1,1,2,1101,4058,0,2
1,0,0,0,1,0,0,2,2,0,2,0,0,0,0,0,551,3134,0,2
1,0,0,0,1,0,0,0,0,2,2,0,0,0,1,2,463,3432,1,2
0,0,1,1,1,2,0,2,2,2,2,0,2,1,1,2,868,5541,0,5
1,0,0,1,1,2,1,0,0,0,2,2,2,2,0,3,1291,4838,0,3
0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,1,36,2266,0,3
1,0,1,0,0,1,0,2,0,0,2,2,2,0,1,2,447,1983,1,1
0,0,1,0,1,2,1,0,2,0,0,0,2,0,1,2,1107,1623,0,0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,813,4144,1,2
0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,1,34,2163,0,3
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,30,1353,0,1
0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,21,475,0,0
1,0,1,0,1,0,0,0,2,0,2,0,0,0,1,2,434,3052,0,2
