gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group
0,0,1,1,1,2,1,0,0,2,2,2,2,0,1,2,1358,4498,2
1,0,1,1,1,2,1,0,0,2,2,0,2,2,0,0,1174,5630,4
1,0,1,0,1,0,1,0,2,2,2,2,0,0,1,3,1142,2363,0
0,0,1,0,1,0,1,0,0,0,0,2,0,0,1,0,886,383,0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,833,1298,0
0,0,0,1,1,0,0,0,0,0,2,2,2,0,1,1,702,1743,0
0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,1,38,2502,4
0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,797,949,0
0,0,0,0,1,1,1,0,1,0,0,2,2,0,1,2,1284,3977,1
0,1,0,0,1,2,1,0,0,2,2,2,2,1,1,1,1332,6190,5
0,0,1,0,1,2,1,0,2,2,2,2,2,1,1,0,1500,5750,4
0,1,1,0,1,2,1,0,0,0,0,2,0,0,1,1,1013,4139,2
1,0,0,0,1,0,0,0,2,2,2,2,2,2,1,1,935,5164,4
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,27,20,0
0,0,1,0,1,2,1,1,0,0,1,0,2,0,1,0,1162,5961,5
0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1114,742,0
1,0,1,0,1,2,1,0,2,2,0,2,0,0,1,2,1202,5720,5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,93,515,0
0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,351,780,0
0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,3,464,226,0
0,0,1,1,1,0,0,2,2,2,2,0,0,2,0,1,608,5140,5
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,33,26,0
1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,0,27,2382,3
0,0,0,0,1,2,1,0,0,0,0,2,2,0,0,2,1192,489,0
1,0,1,1,0,1,0,2,2,0,2,0,0,2,0,3,252,1778,1
1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1265,1906,0
1,0,1,1,0,1,0,2,0,2,2,2,0,2,0,1,341,3739,3
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1216,3241,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,12,6,0
0,1,0,0,1,2,1,2,2,0,0,0,2,0,1,2,1187,4054,2
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,912,757,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,11,210,0
1,0,1,0,1,2,1,2,0,2,2,2,2,2,1,1,1441,6367,5
1,0,0,0,1,1,1,0,0,1,0,2,2,0,0,1,1256,3582,1
0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,1088,6036,6
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,806,2461,1
0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,3,979,4808,3
1,1,1,0,1,2,1,0,2,0,2,2,2,2,0,0,1333,6196,5
1,0,0,0,1,0,0,2,2,2,2,0,0,2,0,0,639,3932,3
0,0,1,1,1,0,1,0,0,0,0,1,2,0,0,2,1049,2825,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,284,430,0
0,0,1,1,1,2,1,2,2,0,0,2,2,0,1,2,1377,5251,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,743,320,0
0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,1,458,2064,1
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,883,381,0
1,1,1,0,1,2,1,2,2,2,0,2,0,1,1,0,1316,5511,4
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,43,622,0
0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,3,396,1101,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,19,498,0
1,0,1,1,1,2,1,0,2,0,0,2,2,0,1,2,1267,5267,3
1,0,1,1,1,2,1,2,2,2,2,0,2,2,0,1,1353,6340,6
0,0,0,0,1,0,0,2,2,2,2,2,0,1,1,3,833,4123,3
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,13,2549,4
0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,3,381,3731,3
1,0,0,1,1,0,2,1,1,1,1,1,1,1,0,1,30,1711,2
0,0,0,0,1,2,1,2,2,2,2,2,2,1,0,1,1550,6475,5
0,0,1,1,1,2,0,2,2,2,0,2,2,2,1,1,966,5816,6
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,1,807,1021,0
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,893,712,0
0,0,1,1,1,2,0,0,2,2,0,0,0,2,1,0,538,4500,4
0,0,1,0,0,1,0,0,0,0,2,2,2,0,1,2,375,2151,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,720,957,0
1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,2,13,103,0
1,0,1,1,1,0,0,2,2,2,0,2,2,2,1,1,902,5651,5
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1529,6517,6
0,0,1,1,1,0,1,2,0,2,0,2,2,0,0,0,1294,3235,1
0,0,1,1,1,0,0,0,2,0,2,0,0,0,0,0,484,1380,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,93,58,0
1,0,1,0,1,0,0,2,2,2,2,2,2,2,1,0,1012,5647,5
0,0,0,0,1,2,0,2,0,2,0,2,2,2,0,3,883,4686,3
0,0,0,0,1,0,1,0,1,0,1,2,0,0,0,2,1085,1807,0
0,0,1,1,1,0,0,0,0,2,0,0,2,1,0,1,554,4527,4
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,21,247,0
1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,30,351,0
0,1,1,0,1,2,1,0,2,0,0,2,0,0,1,1,1130,4528,3
0,0,1,1,1,2,1,0,0,0,2,0,2,1,1,2,1101,4058,2
1,0,1,0,1,0,0,2,2,2,0,0,0,0,0,3,562,3801,2
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,809,1594,0
0,0,1,1,1,0,1,0,0,0,0,2,2,1,1,0,1094,4117,2
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,21,14,0
0,1,1,0,1,0,1,0,0,0,2,2,0,0,1,2,953,2280,0
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,718,2537,1
0,0,1,0,1,0,1,0,0,2,0,0,2,0,1,2,1000,4922,3
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,296,139,0
1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,820,811,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,693,577,0
0,0,0,0,1,0,1,0,2,0,0,0,2,0,1,2,986,2488,1
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,22,1594,2
1,0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,1530,6468,6
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,697,4716,4
1,0,0,0,1,2,1,0,0,0,0,0,2,0,0,2,956,3531,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,650,610,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,27,20,0
1,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,1083,2492,1
0,0,0,1,1,2,0,0,2,0,0,2,2,1,1,3,852,4616,3
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,288,132,0
1,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,804,2627,1
0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,1,1319,2668,0
1,0,0,0,1,0,0,2,2,0,0,2,0,2,1,1,595,4546,4
0,0,0,0,1,2,1,0,2,2,0,2,2,0,0,2,1377,1693,0
0,0,0,0,1,1,1,0,0,0,0,2,2,0,0,2,1205,764,0
1,0,1,0,1,2,1,0,2,2,2,2,2,2,1,1,1442,6382,5
1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1064,444,0
0,1,1,0,1,0,1,0,2,2,0,0,2,0,0,0,1060,3839,2
1,0,0,0,1,0,0,0,0,2,2,2,2,0,1,2,794,1138,0
1,0,1,0,1,2,1,2,2,2,2,2,2,1,1,0,1578,6529,6
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,906,398,0
0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,794,629,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,27,236,0
0,1,0,0,1,2,1,2,2,0,0,2,2,0,1,3,1331,4164,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,94,390,0
0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1123,4726,3
0,0,1,0,1,0,0,2,2,2,0,0,2,2,0,0,734,5093,5
1,0,0,0,0,1,0,2,2,0,2,0,0,0,0,3,268,656,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,708,649,0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,823,2014,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,718,1072,0
0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,735,1548,0
0,0,1,0,1,0,1,0,0,2,2,0,0,1,0,2,883,3459,1
1,0,1,1,1,0,0,2,0,2,2,2,2,2,1,1,882,4672,3
0,0,0,0,1,0,0,2,0,2,2,0,0,1,1,1,547,4524,4
1,0,1,1,1,2,0,0,2,2,2,2,2,2,1,1,1013,5804,5
1,0,1,1,0,1,0,0,0,2,2,2,2,2,0,0,451,4705,5
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,888,384,0
0,1,0,0,1,0,1,0,0,2,0,2,2,0,1,1,1175,2042,0
0,0,0,0,1,0,1,1,0,2,2,0,2,0,1,0,1180,1350,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,80,888,0
0,0,1,1,1,0,1,0,0,0,0,2,0,0,1,2,913,972,0
0,0,1,0,1,2,1,0,1,2,0,2,2,0,1,0,1364,5783,4
0,1,1,0,1,2,1,0,0,0,0,0,2,0,1,2,974,1825,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,25,3062,5
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,715,682,0
0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,799,343,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,34,2270,3
0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,785,4070,2
1,0,1,1,1,0,0,2,2,2,2,0,0,1,1,0,644,4852,5
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,32,25,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,43,552,0
1,0,0,0,1,2,1,0,0,1,0,2,0,0,1,2,1064,3488,1
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,2,83,3437,5
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,21,855,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,23,1500,2
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,30,23,0
0,0,1,1,0,1,0,2,0,0,2,2,0,2,1,1,331,3378,2
0,0,0,0,1,2,1,0,0,2,0,2,2,0,0,2,1280,2158,0
0,0,0,0,1,2,1,2,2,0,0,2,2,0,0,2,1361,4478,2
1,0,1,0,1,2,1,2,2,0,0,0,2,1,0,2,1209,5840,5
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,896,1155,0
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,828,1026,0
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,27,2632,4
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,46,1070,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,322,630,0
1,0,0,0,1,0,1,0,2,0,2,2,2,2,1,1,1273,5011,3
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,902,395,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,28,2950,6
0,1,1,0,1,2,1,0,2,2,2,2,2,0,1,2,1484,4476,2
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,893,4695,3
0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,3,385,194,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,68,2385,3
1,1,1,1,1,2,0,0,2,2,0,2,2,1,1,2,916,4938,4
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,20,912,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,67,3394,6
0,0,0,0,0,1,0,0,0,2,2,2,2,0,1,1,426,4676,5
0,0,0,0,1,2,1,2,2,2,2,2,2,2,1,0,1524,6437,5
0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,2,980,2932,1
0,0,1,0,1,2,1,0,2,0,0,0,0,0,1,0,930,5415,5
0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,119,2729,3
0,0,0,0,1,2,1,1,2,0,0,2,0,0,1,2,1184,5316,4
1,0,1,1,1,2,1,2,2,2,2,2,0,2,1,1,1396,6350,6
0,1,1,0,1,0,1,0,2,2,0,0,2,2,0,1,1081,6012,5
0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,812,4143,2
0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,1,817,1271,0
0,0,0,0,1,0,1,0,0,1,1,2,2,0,1,2,1278,1698,0
0,0,1,0,1,0,0,2,2,0,0,2,0,0,1,1,632,4781,4
1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,12,1859,2
0,0,0,0,1,0,1,0,2,2,2,2,2,0,1,2,1376,4706,2
0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,2,1100,1509,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,96,61,0
0,1,0,0,1,1,1,0,1,1,0,0,2,0,1,2,1150,3969,2
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,27,3050,5
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,23,2143,3
0,0,0,0,1,0,1,0,2,2,0,2,2,2,1,2,1273,5808,5
0,0,1,0,1,0,0,2,2,2,0,0,0,1,1,3,572,4192,3
1,0,1,1,1,2,1,0,2,1,0,2,2,0,0,0,1350,5414,4
0,0,1,0,1,2,1,0,0,0,2,0,2,1,1,2,1115,5321,4
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,17,10,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,10,849,0
0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,2,442,3456,2
0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,3,452,954,0
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,0,17,838,1
0,0,0,0,1,0,1,2,2,0,0,2,2,0,1,1,1262,3118,1
0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,384,193,0
0,0,1,0,0,1,0,0,2,0,2,0,0,1,0,3,198,3056,3
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,1528,6481,5
1,0,1,1,1,2,2,1,1,1,1,1,1,0,1,0,110,615,0
1,0,1,1,0,1,0,0,2,2,2,2,2,1,0,3,548,4024,3
0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,2,477,2026,1
1,0,1,0,1,0,1,0,0,0,2,2,0,0,1,2,990,426,0
1,0,0,1,1,2,1,2,2,2,2,2,2,2,1,2,1537,6427,5
1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,763,4502,3
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,793,2683,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,750,862,0
0,0,0,0,1,2,1,0,0,0,1,2,2,0,1,0,1265,3532,1
0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1397,6001,5
1,0,1,0,1,2,2,1,1,1,1,1,1,1,0,3,94,756,0
0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,2,448,217,0
0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,1,1329,6075,5
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,39,523,0
1,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,1003,5152,4
0,0,1,0,1,2,0,0,0,0,0,2,2,2,0,0,1150,6038,5
0,0,0,0,1,0,0,2,2,0,2,2,0,2,0,1,735,3237,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,33,26,0
1,0,1,1,1,2,0,0,1,2,1,0,2,1,1,0,835,5522,5
1,0,0,0,1,0,1,0,2,0,0,2,2,1,1,0,1226,4364,2
1,1,0,0,1,0,1,2,0,0,0,0,2,0,0,2,996,4886,3
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,903,1425,0
0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,409,4252,4
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,2,22,987,1
0,0,0,0,1,0,1,0,0,2,0,0,2,0,1,1,1000,2110,0
0,0,1,0,1,2,0,2,2,0,2,2,2,2,1,0,1022,5864,6
1,0,0,0,1,2,1,0,0,0,2,0,2,0,1,1,1090,4193,2
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,135,372,0
1,0,1,0,1,2,0,2,0,2,2,0,2,2,1,1,802,5533,5
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,49,1971,2
0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,443,1488,0
1,0,1,0,1,2,1,0,2,2,1,2,2,2,1,0,1427,6384,5
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,793,339,0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,733,3275,1
0,0,1,1,1,2,1,2,2,0,0,0,2,0,1,0,1155,5573,4
1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,458,222,0
0,0,1,0,1,2,1,2,2,2,2,2,2,2,1,2,1556,6483,5
0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,2,154,739,0
0,0,1,0,1,2,0,0,0,1,0,1,1,0,1,1,778,4324,3
0,0,1,0,1,0,0,0,2,0,2,2,0,2,1,1,611,4354,3
1,1,0,0,1,2,1,0,2,0,0,2,0,0,1,2,1056,3495,1
0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,1,837,2313,1
1,0,1,0,1,2,1,2,2,2,0,2,2,1,0,1,1466,6297,5
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,15,2292,3
0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,3,462,224,0
1,0,1,1,1,0,0,2,2,0,2,0,0,0,1,3,507,2878,1
0,1,1,0,1,2,1,0,0,2,2,2,2,0,1,0,1355,2673,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,23,596,0
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,803,2159,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,97,1078,1
0,0,0,0,1,2,0,0,0,0,2,0,1,0,1,2,647,2034,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,21,1279,1
0,1,0,0,1,2,0,0,2,2,2,2,0,2,1,0,816,5483,5
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,2,40,504,0
1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,3,367,2278,1
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,26,19,0
0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,2,981,1550,0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,30,2040,3
0,0,1,0,0,1,0,2,2,0,2,0,0,2,0,0,216,3917,5
1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,779,2726,1
0,0,0,0,1,2,1,0,0,2,0,2,2,1,1,2,1302,5225,3
1,0,0,0,1,2,1,0,0,0,2,2,0,0,1,1,1103,3665,1
0,0,0,0,1,0,1,0,1,0,1,2,0,0,0,2,1132,467,0
1,1,1,0,1,2,1,0,2,2,0,2,2,0,0,0,1401,4644,2
0,0,0,1,1,2,1,0,2,2,0,2,2,0,1,2,1380,2884,1
1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,135,3697,5
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,892,388,0
1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,338,469,0
1,0,0,0,1,2,1,0,2,0,2,2,2,1,1,1,1387,6174,5
0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,0,977,3556,1
0,0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,111,3534,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,301,497,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,719,301,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,24,111,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,18,11,0
1,0,1,1,1,0,1,2,2,0,0,0,0,1,1,1,928,5393,5
1,0,1,0,1,2,1,1,2,2,0,2,2,1,1,2,1490,6333,5
0,0,0,0,1,2,1,0,1,2,0,2,2,0,1,0,1435,5465,3
1,0,0,0,1,2,0,0,2,0,2,0,0,0,1,1,516,2378,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,30,23,0
0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,2,1103,458,0
1,1,1,0,1,2,1,0,2,2,2,2,2,2,1,0,1463,6436,6
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,298,494,0
0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,2,542,1580,0
1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,1027,1852,0
0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,147,1339,1
1,0,0,1,1,2,0,0,2,0,0,0,0,0,1,1,458,4412,4
0,0,0,0,1,2,1,1,0,0,0,1,0,0,1,0,1091,3826,1
0,1,1,0,1,2,2,1,1,1,1,1,1,0,0,3,106,2027,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,356,1191,0
0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,92,3302,5
1,0,0,0,1,2,1,0,2,0,0,2,2,1,0,2,1284,4179,2
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,10,701,0
1,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,88,3226,5
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,757,1963,0
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,42,2274,3
1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,3,443,1191,0
0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,389,993,0
0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,1,1318,2668,0
0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,3,376,2296,1
0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,455,1281,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,716,298,0
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,870,978,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,799,1209,0
0,0,0,0,1,2,1,2,0,2,0,2,0,1,0,1,1185,5199,3
1,0,1,1,1,2,1,2,2,0,2,2,2,0,1,1,1470,5129,3
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,123,378,0
0,0,0,0,1,2,1,2,2,2,0,2,0,2,1,0,1305,6276,6
0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,2,985,1918,0
1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,297,1940,1
0,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,1114,3848,1
1,0,1,0,1,0,0,2,0,0,0,2,0,1,1,0,537,3021,1
1,0,0,1,1,2,1,2,2,0,0,2,2,1,1,2,1350,4615,2
0,1,1,0,1,2,1,2,2,2,2,2,2,2,1,1,1553,6515,6
1,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,26,1675,2
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,34,647,0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,763,1632,0
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,93,58,0
1,0,0,0,0,1,0,2,2,0,2,2,0,0,1,0,395,1805,1
0,0,1,0,1,2,1,0,0,2,0,2,2,1,1,1,1295,5832,4
0,0,0,0,1,2,1,0,0,0,1,2,2,0,0,0,1275,3565,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,48,41,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,701,284,0
0,0,1,1,1,0,0,1,0,1,1,2,0,1,1,0,675,3246,1
0,0,0,0,1,2,1,0,1,2,0,2,2,1,1,1,1445,6163,5
0,0,1,0,0,1,0,2,2,2,0,0,2,2,1,2,360,4678,6
0,1,0,0,1,2,1,0,2,0,2,2,2,1,1,2,1410,5544,4
0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,373,2257,1
0,0,0,0,1,2,1,0,1,0,0,2,2,0,0,2,1287,2171,0
0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,2,1087,2775,1
0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,415,4108,4
0,0,1,1,1,0,1,0,2,0,0,1,0,0,1,2,1042,4553,3
0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,1090,5815,5
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,106,2181,2
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,28,272,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,48,433,0
0,0,0,0,1,2,1,0,1,1,0,2,0,0,1,2,1183,4696,3
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,774,2276,1
1,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1276,1922,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,17,1414,1
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,10,1858,2
0,0,0,0,1,0,1,2,0,2,2,0,0,0,0,2,1045,4196,2
1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,45,3085,5
0,0,0,0,1,2,0,2,2,2,2,2,2,2,0,2,1085,5529,5
1,0,1,1,1,2,1,0,2,2,0,2,2,2,1,2,1343,6307,6
1,0,1,0,1,2,1,0,2,2,0,2,2,0,1,1,1374,6245,5
0,0,0,0,1,0,0,0,1,0,1,0,2,0,1,2,632,4033,3
1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,884,2130,0
0,0,0,0,1,2,1,2,0,2,0,2,2,1,1,0,1353,5674,4
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,903,651,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,887,1903,0
1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,368,2379,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,13,7,0
1,0,0,0,1,0,1,0,2,2,0,0,2,0,1,1,1111,3325,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,123,2430,3
1,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,378,1572,0
0,0,0,0,1,0,0,0,0,2,2,2,2,2,0,3,795,4638,3
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,698,282,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,325,1588,0
0,0,1,0,1,0,1,0,0,2,2,2,2,0,1,1,1281,5304,4
0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,2,907,1622,0
